"","len","cluster"
"40899",149,"1"
"40900",123,"1"
"40901",131,"1"
"40902",52,"1"
"40903",271,"2"
"40904",102,"1"
"40905",149,"1"
"40906",135,"1"
"40907",117,"1"
"40908",141,"1"
"40909",133,"1"
"40910",124,"1"
"40911",121,"1"
"40912",121,"1"
"40913",41,"1"
"40914",143,"1"
"40915",148,"1"
"40916",130,"1"
"40917",134,"1"
"40918",131,"1"
"40919",121,"1"
"40920",58,"1"
"40921",299,"2"
"40922",124,"1"
"40923",124,"1"
"40924",124,"1"
"40925",125,"1"
"40926",123,"1"
"40927",122,"1"
"40928",30,"1"
"40929",127,"1"
"40930",163,"1"
"40931",125,"1"
"40932",122,"1"
"40933",128,"1"
"40934",123,"1"
"40935",230,"2"
"40936",121,"1"
"40937",148,"1"
"40938",36,"1"
"40939",103,"1"
"40940",117,"1"
"40941",62,"1"
"40942",75,"1"
"40943",123,"1"
"40944",155,"1"
"40945",142,"1"
"40946",163,"1"
"40947",75,"1"
"40948",142,"1"
"40949",140,"1"
"40950",131,"1"
"40951",140,"1"
"40952",42,"1"
"40953",126,"1"
"40954",127,"1"
"40955",125,"1"
"40956",128,"1"
"40957",131,"1"
"40958",183,"1"
"40959",131,"1"
"40960",122,"1"
"40961",152,"1"
"40962",128,"1"
"40963",157,"1"
"40964",157,"1"
"40965",167,"1"
"40966",125,"1"
"40967",160,"1"
"40968",123,"1"
"40969",183,"1"
"40970",140,"1"
"40971",165,"1"
"40972",126,"1"
"40973",121,"1"
"40974",156,"1"
"40975",155,"1"
"40976",156,"1"
"40977",243,"2"
"40978",133,"1"
"40979",139,"1"
"40980",131,"1"
"40981",122,"1"
"40982",70,"1"
"40983",148,"1"
"40984",123,"1"
"40985",114,"1"
"40986",136,"1"
"40987",93,"1"
"40988",31,"1"
"40989",158,"1"
"40990",137,"1"
"40991",124,"1"
"40992",105,"1"
"40993",128,"1"
"40994",120,"1"
"40995",128,"1"
"40996",150,"1"
"40997",133,"1"
"40998",69,"1"
"40999",236,"2"
"41000",102,"1"
"41001",182,"1"
"41002",120,"1"
"41003",123,"1"
"41004",126,"1"
"41005",130,"1"
"41006",130,"1"
"41007",143,"1"
"41008",137,"1"
"41009",98,"1"
"41010",99,"1"
"41011",124,"1"
"41012",168,"1"
"41013",126,"1"
"41014",129,"1"
"41015",208,"2"
"41016",97,"1"
"41017",124,"1"
"41018",124,"1"
"41019",118,"1"
"41020",136,"1"
"41021",183,"1"
"41022",124,"1"
"41023",127,"1"
"41024",169,"1"
"41025",66,"1"
"41026",74,"1"
"41027",58,"1"
"41028",124,"1"
"41029",214,"2"
"41030",139,"1"
"41031",96,"1"
"41032",161,"1"
"41033",117,"1"
"41034",121,"1"
"41035",122,"1"
"41036",179,"1"
"41037",150,"1"
"41038",50,"1"
"41039",50,"1"
"41040",119,"1"
"41041",125,"1"
"41042",121,"1"
"41043",123,"1"
"41044",65,"1"
"41045",136,"1"
"41046",125,"1"
"41047",123,"1"
"41048",106,"1"
"41049",140,"1"
"41050",120,"1"
"41051",163,"1"
"41052",86,"1"
"41053",157,"1"
"41054",127,"1"
"41055",59,"1"
"41056",132,"1"
"41057",150,"1"
"41058",125,"1"
"41059",122,"1"
"41060",53,"1"
"41061",122,"1"
"41062",236,"2"
"41063",155,"1"
"41064",128,"1"
"41065",134,"1"
"41066",122,"1"
"41067",149,"1"
"41068",179,"1"
"41069",155,"1"
"41070",121,"1"
"41071",36,"1"
"41072",290,"2"
"41073",51,"1"
"41074",62,"1"
"41075",165,"1"
"41076",131,"1"
"41077",111,"1"
"41078",41,"1"
"41079",125,"1"
"41080",140,"1"
"41081",43,"1"
"41082",124,"1"
"41083",123,"1"
"41084",154,"1"
"41085",138,"1"
"41086",168,"1"
"41087",185,"1"
"41088",44,"1"
"41089",148,"1"
"41090",207,"2"
"41091",316,"2"
"41092",103,"1"
"41093",145,"1"
"41094",123,"1"
"41095",122,"1"
"41096",327,"2"
"41097",82,"1"
"41098",49,"1"
"41099",121,"1"
"41100",40,"1"
"41101",122,"1"
"41102",46,"1"
"41103",89,"1"
"41104",89,"1"
"41105",86,"1"
"41106",120,"1"
"41107",122,"1"
"41108",62,"1"
"41109",124,"1"
"41110",131,"1"
"41111",123,"1"
"41112",172,"1"
"41113",138,"1"
"41114",147,"1"
"41115",85,"1"
"41116",115,"1"
"41117",128,"1"
"41118",122,"1"
"41119",69,"1"
"41120",49,"1"
"41121",120,"1"
"41122",131,"1"
"41123",62,"1"
"41124",149,"1"
"41125",137,"1"
"41126",60,"1"
"41127",53,"1"
"41128",122,"1"
"41129",129,"1"
"41130",123,"1"
"41131",81,"1"
"41132",54,"1"
"41133",35,"1"
"41134",76,"1"
"41135",147,"1"
"41136",37,"1"
"41137",124,"1"
"41138",136,"1"
"41139",123,"1"
"41140",50,"1"
"41141",145,"1"
"41142",125,"1"
"41143",162,"1"
"41144",319,"2"
"41145",42,"1"
"41146",87,"1"
"41147",147,"1"
"41148",115,"1"
"41149",129,"1"
"41150",52,"1"
"41151",45,"1"
"41152",55,"1"
"41153",127,"1"
"41154",36,"1"
"41155",63,"1"
"41156",122,"1"
"41157",234,"2"
"41158",66,"1"
"41159",59,"1"
"41160",74,"1"
"41161",145,"1"
"41162",54,"1"
"41163",55,"1"
"41164",163,"1"
"41165",77,"1"
"41166",124,"1"
"41167",93,"1"
"41168",56,"1"
"41169",37,"1"
"41170",127,"1"
"41171",152,"1"
"41172",161,"1"
"41173",143,"1"
"41174",119,"1"
"41175",45,"1"
"41176",40,"1"
"41177",153,"1"
"41178",125,"1"
"41179",188,"2"
"41180",154,"1"
"41181",121,"1"
"41182",123,"1"
"41183",121,"1"
"41184",138,"1"
"41185",122,"1"
"41186",123,"1"
"41187",130,"1"
"41188",104,"1"
"41189",138,"1"
"41190",123,"1"
"41191",120,"1"
"41192",186,"1"
"41193",115,"1"
"41194",141,"1"
"41195",129,"1"
"41196",34,"1"
"41197",143,"1"
"41198",157,"1"
"41199",145,"1"
"41200",156,"1"
"41201",125,"1"
"41202",140,"1"
"41203",152,"1"
"41204",128,"1"
"41205",137,"1"
"41206",121,"1"
"41207",134,"1"
"41208",147,"1"
"41209",154,"1"
"41210",132,"1"
"41211",152,"1"
"41212",132,"1"
"41213",122,"1"
"41214",122,"1"
"41215",114,"1"
"41216",130,"1"
"41217",178,"1"
"41218",178,"1"
"41219",215,"2"
"41220",121,"1"
"41221",145,"1"
"41222",124,"1"
"41223",120,"1"
"41224",134,"1"
"41225",79,"1"
"41226",32,"1"
"41227",49,"1"
"41228",54,"1"
"41229",63,"1"
"41230",119,"1"
"41231",30,"1"
"41232",75,"1"
"41233",42,"1"
"41234",44,"1"
"41235",116,"1"
"41236",82,"1"
"41237",42,"1"
"41238",119,"1"
"41239",123,"1"
"41240",52,"1"
"41241",207,"2"
"41242",53,"1"
"41243",126,"1"
"41244",193,"2"
"41245",121,"1"
"41246",125,"1"
"41247",126,"1"
"41248",54,"1"
"41249",72,"1"
"41250",122,"1"
"41251",127,"1"
"41252",130,"1"
"41253",163,"1"
"41254",46,"1"
"41255",120,"1"
"41256",130,"1"
"41257",140,"1"
"41258",48,"1"
"41259",124,"1"
"41260",142,"1"
"41261",326,"2"
"41262",73,"1"
"41263",129,"1"
"41264",32,"1"
"41265",132,"1"
"41266",33,"1"
"41267",156,"1"
"41268",38,"1"
"41269",153,"1"
"41270",165,"1"
"41271",123,"1"
"41272",145,"1"
"41273",123,"1"
"41274",154,"1"
"41275",37,"1"
"41276",132,"1"
"41277",41,"1"
"41278",233,"2"
"41279",67,"1"
"41280",105,"1"
"41281",44,"1"
"41282",124,"1"
"41283",105,"1"
"41284",108,"1"
"41285",152,"1"
"41286",266,"2"
"41287",52,"1"
"41288",185,"1"
"41289",123,"1"
"41290",52,"1"
"41291",123,"1"
"41292",140,"1"
"41293",147,"1"
"41294",36,"1"
"41295",147,"1"
"41296",126,"1"
"41297",39,"1"
"41298",76,"1"
"41299",130,"1"
"41300",42,"1"
"41301",128,"1"
"41302",129,"1"
"41303",125,"1"
"41304",47,"1"
"41305",117,"1"
"41306",52,"1"
"41307",56,"1"
"41308",44,"1"
"41309",43,"1"
"41310",250,"2"
"41311",45,"1"
"41312",216,"2"
"41313",86,"1"
"41314",132,"1"
"41315",123,"1"
"41316",90,"1"
"41317",48,"1"
"41318",127,"1"
"41319",122,"1"
"41320",140,"1"
"41321",81,"1"
"41322",125,"1"
"41323",78,"1"
"41324",132,"1"
"41325",162,"1"
"41326",33,"1"
"41327",116,"1"
"41328",49,"1"
"41329",141,"1"
"41330",133,"1"
"41331",134,"1"
"41332",113,"1"
"41333",129,"1"
"41334",34,"1"
"41335",125,"1"
"41336",36,"1"
"41337",128,"1"
"41338",122,"1"
"41339",109,"1"
"41340",38,"1"
"41341",146,"1"
"41342",51,"1"
"41343",126,"1"
"41344",129,"1"
"41345",128,"1"
"41346",38,"1"
"41347",124,"1"
"41348",134,"1"
"41349",177,"1"
"41350",126,"1"
"41351",129,"1"
"41352",50,"1"
"41353",192,"2"
"41354",512,"2"
"41355",136,"1"
"41356",208,"2"
"41357",136,"1"
"41358",154,"1"
"41359",129,"1"
"41360",122,"1"
"41361",66,"1"
"41362",175,"1"
"41363",133,"1"
"41364",231,"2"
"41365",415,"2"
"41366",131,"1"
"41367",120,"1"
"41368",134,"1"
"41369",125,"1"
"41370",128,"1"
"41371",178,"1"
"41372",150,"1"
"41373",95,"1"
"41374",125,"1"
"41375",123,"1"
"41376",35,"1"
"41377",196,"2"
"41378",48,"1"
"41379",67,"1"
"41380",36,"1"
"41381",384,"2"
"41382",146,"1"
"41383",113,"1"
"41384",39,"1"
"41385",134,"1"
"41386",121,"1"
"41387",50,"1"
"41388",125,"1"
"41389",122,"1"
"41390",125,"1"
"41391",68,"1"
"41392",130,"1"
"41393",31,"1"
"41394",192,"2"
"41395",152,"1"
"41396",163,"1"
"41397",40,"1"
"41398",128,"1"
"41399",101,"1"
"41400",136,"1"
"41401",130,"1"
"41402",157,"1"
"41403",158,"1"
"41404",167,"1"
"41405",144,"1"
"41406",122,"1"
"41407",57,"1"
"41408",126,"1"
"41409",217,"2"
"41410",121,"1"
"41411",127,"1"
"41412",164,"1"
"41413",132,"1"
"41414",36,"1"
"41415",150,"1"
"41416",55,"1"
"41417",140,"1"
"41418",157,"1"
"41419",125,"1"
"41420",193,"2"
"41421",143,"1"
"41422",168,"1"
"41423",129,"1"
"41424",290,"2"
"41425",124,"1"
"41426",150,"1"
"41427",218,"2"
"41428",64,"1"
"41429",39,"1"
"41430",122,"1"
"41431",42,"1"
"41432",35,"1"
"41433",317,"2"
"41434",124,"1"
"41435",95,"1"
"41436",201,"2"
"41437",189,"2"
"41438",117,"1"
"41439",153,"1"
"41440",70,"1"
"41441",122,"1"
"41442",201,"2"
"41443",103,"1"
"41444",118,"1"
"41445",67,"1"
"41446",130,"1"
"41447",122,"1"
"41448",228,"2"
"41449",105,"1"
"41450",73,"1"
"41451",206,"2"
"41452",83,"1"
"41453",223,"2"
"41454",66,"1"
"41455",69,"1"
"41456",179,"1"
"41457",165,"1"
"41458",37,"1"
"41459",103,"1"
"41460",125,"1"
"41461",238,"2"
"41462",99,"1"
"41463",122,"1"
"41464",122,"1"
"41465",69,"1"
"41466",94,"1"
"41467",58,"1"
"41468",90,"1"
"41469",31,"1"
"41470",139,"1"
"41471",119,"1"
"41472",204,"2"
"41473",115,"1"
"41474",137,"1"
"41475",130,"1"
"41476",128,"1"
"41477",132,"1"
"41478",185,"1"
"41479",136,"1"
"41480",77,"1"
"41481",126,"1"
"41482",125,"1"
"41483",113,"1"
"41484",128,"1"
"41485",158,"1"
"41486",47,"1"
"41487",120,"1"
"41488",154,"1"
"41489",140,"1"
"41490",123,"1"
"41491",120,"1"
"41492",58,"1"
"41493",148,"1"
"41494",330,"2"
"41495",121,"1"
"41496",126,"1"
"41497",123,"1"
"41498",116,"1"
"41499",122,"1"
"41500",161,"1"
"41501",151,"1"
"41502",122,"1"
"41503",146,"1"
"41504",121,"1"
"41505",142,"1"
"41506",138,"1"
"41507",85,"1"
"41508",193,"2"
"41509",173,"1"
"41510",125,"1"
"41511",98,"1"
"41512",122,"1"
"41513",46,"1"
"41514",78,"1"
"41515",122,"1"
"41516",108,"1"
"41517",47,"1"
"41518",93,"1"
"41519",143,"1"
"41520",119,"1"
"41521",79,"1"
"41522",44,"1"
"41523",200,"2"
"41524",121,"1"
"41525",123,"1"
"41526",154,"1"
"41527",126,"1"
"41528",128,"1"
"41529",35,"1"
"41530",75,"1"
"41531",118,"1"
"41532",113,"1"
"41533",122,"1"
"41534",57,"1"
"41535",82,"1"
"41536",140,"1"
"41537",130,"1"
"41538",46,"1"
"41539",117,"1"
"41540",51,"1"
"41541",37,"1"
"41542",139,"1"
"41543",123,"1"
"41544",282,"2"
"41545",102,"1"
"41546",162,"1"
"41547",135,"1"
"41548",119,"1"
"41549",119,"1"
"41550",121,"1"
"41551",122,"1"
"41552",124,"1"
"41553",127,"1"
"41554",122,"1"
"41555",123,"1"
"41556",41,"1"
"41557",120,"1"
"41558",140,"1"
"41559",74,"1"
"41560",125,"1"
"41561",131,"1"
"41562",122,"1"
"41563",67,"1"
"41564",124,"1"
"41565",46,"1"
"41566",165,"1"
"41567",76,"1"
"41568",119,"1"
"41569",118,"1"
"41570",71,"1"
"41571",86,"1"
"41572",71,"1"
"41573",176,"1"
"41574",188,"2"
"41575",124,"1"
"41576",98,"1"
"41577",142,"1"
"41578",156,"1"
"41579",35,"1"
"41580",35,"1"
"41581",48,"1"
"41582",123,"1"
"41583",153,"1"
"41584",125,"1"
"41585",120,"1"
"41586",132,"1"
"41587",37,"1"
"41588",222,"2"
"41589",132,"1"
"41590",58,"1"
"41591",73,"1"
"41592",115,"1"
"41593",128,"1"
"41594",127,"1"
"41595",140,"1"
"41596",90,"1"
"41597",188,"2"
"41598",122,"1"
"41599",138,"1"
"41600",206,"2"
"41601",197,"2"
"41602",162,"1"
"41603",56,"1"
"41604",130,"1"
"41605",184,"1"
"41606",220,"2"
"41607",186,"1"
"41608",122,"1"
"41609",113,"1"
"41610",130,"1"
"41611",124,"1"
"41612",50,"1"
"41613",54,"1"
"41614",120,"1"
"41615",137,"1"
"41616",156,"1"
"41617",139,"1"
"41618",81,"1"
"41619",124,"1"
"41620",40,"1"
"41621",260,"2"
"41622",72,"1"
"41623",154,"1"
"41624",50,"1"
"41625",144,"1"
"41626",123,"1"
"41627",38,"1"
"41628",146,"1"
"41629",94,"1"
"41630",140,"1"
"41631",150,"1"
"41632",158,"1"
"41633",56,"1"
"41634",224,"2"
"41635",159,"1"
"41636",121,"1"
"41637",145,"1"
"41638",137,"1"
"41639",120,"1"
"41640",43,"1"
"41641",131,"1"
"41642",38,"1"
"41643",123,"1"
"41644",137,"1"
"41645",40,"1"
"41646",30,"1"
"41647",125,"1"
"41648",56,"1"
"41649",50,"1"
"41650",159,"1"
"41651",128,"1"
"41652",122,"1"
"41653",164,"1"
"41654",131,"1"
"41655",136,"1"
"41656",84,"1"
"41657",126,"1"
"41658",119,"1"
"41659",39,"1"
"41660",135,"1"
"41661",186,"1"
"41662",263,"2"
"41663",210,"2"
"41664",122,"1"
"41665",186,"1"
"41666",102,"1"
"41667",229,"2"
"41668",182,"1"
"41669",36,"1"
"41670",135,"1"
"41671",127,"1"
"41672",143,"1"
"41673",131,"1"
"41674",43,"1"
"41675",125,"1"
"41676",119,"1"
"41677",220,"2"
"41678",150,"1"
"41679",125,"1"
"41680",124,"1"
"41681",118,"1"
"41682",85,"1"
"41683",132,"1"
"41684",65,"1"
"41685",196,"2"
"41686",138,"1"
"41687",139,"1"
"41688",214,"2"
"41689",200,"2"
"41690",120,"1"
"41691",54,"1"
"41692",36,"1"
"41693",68,"1"
"41694",134,"1"
"41695",127,"1"
"41696",140,"1"
"41697",45,"1"
"41698",121,"1"
"41699",45,"1"
"41700",128,"1"
"41701",146,"1"
"41702",120,"1"
"41703",130,"1"
"41704",84,"1"
"41705",164,"1"
"41706",126,"1"
"41707",123,"1"
"41708",185,"1"
"41709",211,"2"
"41710",122,"1"
"41711",125,"1"
"41712",51,"1"
"41713",146,"1"
"41714",93,"1"
"41715",136,"1"
"41716",120,"1"
"41717",36,"1"
"41718",179,"1"
"41719",127,"1"
"41720",146,"1"
"41721",85,"1"
"41722",141,"1"
"41723",185,"1"
"41724",229,"2"
"41725",41,"1"
"41726",129,"1"
"41727",116,"1"
"41728",181,"1"
"41729",129,"1"
"41730",124,"1"
"41731",310,"2"
"41732",160,"1"
"41733",149,"1"
"41734",122,"1"
"41735",179,"1"
"41736",121,"1"
"41737",105,"1"
"41738",153,"1"
"41739",153,"1"
"41740",165,"1"
"41741",36,"1"
"41742",122,"1"
"41743",118,"1"
"41744",103,"1"
"41745",125,"1"
"41746",125,"1"
"41747",144,"1"
"41748",128,"1"
"41749",129,"1"
"41750",128,"1"
"41751",157,"1"
"41752",66,"1"
"41753",154,"1"
"41754",127,"1"
"41755",190,"2"
"41756",129,"1"
"41757",131,"1"
"41758",38,"1"
"41759",124,"1"
"41760",148,"1"
"41761",25,"1"
"41762",44,"1"
"41763",125,"1"
"41764",134,"1"
"41765",133,"1"
"41766",129,"1"
"41767",123,"1"
"41768",127,"1"
"41769",141,"1"
"41770",124,"1"
"41771",82,"1"
"41772",124,"1"
"41773",130,"1"
"41774",137,"1"
"41775",123,"1"
"41776",132,"1"
"41777",209,"2"
"41778",140,"1"
"41779",157,"1"
"41780",120,"1"
"41781",183,"1"
"41782",140,"1"
"41783",143,"1"
"41784",36,"1"
"41785",120,"1"
"41786",131,"1"
"41787",33,"1"
"41788",135,"1"
"41789",117,"1"
"41790",145,"1"
"41791",120,"1"
"41792",89,"1"
"41793",130,"1"
"41794",51,"1"
"41795",103,"1"
"41796",134,"1"
"41797",124,"1"
"41798",121,"1"
"41799",121,"1"
"41800",80,"1"
"41801",72,"1"
"41802",164,"1"
"41803",126,"1"
"41804",123,"1"
"41805",174,"1"
"41806",120,"1"
"41807",123,"1"
"41808",127,"1"
"41809",145,"1"
"41810",119,"1"
"41811",31,"1"
"41812",125,"1"
"41813",120,"1"
"41814",126,"1"
"41815",120,"1"
"41816",121,"1"
"41817",107,"1"
"41818",255,"2"
"41819",241,"2"
"41820",159,"1"
"41821",137,"1"
"41822",116,"1"
"41823",39,"1"
"41824",406,"2"
"41825",121,"1"
"41826",124,"1"
"41827",120,"1"
"41828",122,"1"
"41829",151,"1"
"41830",226,"2"
"41831",60,"1"
"41832",120,"1"
"41833",134,"1"
"41834",122,"1"
"41835",44,"1"
"41836",61,"1"
"41837",130,"1"
"41838",109,"1"
"41839",68,"1"
"41840",39,"1"
"41841",121,"1"
"41842",149,"1"
"41843",216,"2"
"41844",154,"1"
"41845",155,"1"
"41846",35,"1"
"41847",117,"1"
"41848",83,"1"
"41849",121,"1"
"41850",130,"1"
"41851",163,"1"
"41852",154,"1"
"41853",124,"1"
"41854",121,"1"
"41855",126,"1"
"41856",119,"1"
"41857",131,"1"
"41858",93,"1"
"41859",130,"1"
"41860",36,"1"
"41861",125,"1"
"41862",136,"1"
"41863",124,"1"
"41864",133,"1"
"41865",130,"1"
"41866",130,"1"
"41867",133,"1"
"41868",59,"1"
"41869",31,"1"
"41870",122,"1"
"41871",131,"1"
"41872",113,"1"
"41873",108,"1"
"41874",49,"1"
"41875",164,"1"
"41876",70,"1"
"41877",120,"1"
"41878",136,"1"
"41879",77,"1"
"41880",80,"1"
"41881",158,"1"
"41882",30,"1"
"41883",145,"1"
"41884",153,"1"
"41885",101,"1"
"41886",122,"1"
"41887",121,"1"
"41888",137,"1"
"41889",123,"1"
"41890",141,"1"
"41891",125,"1"
"41892",54,"1"
"41893",33,"1"
"41894",61,"1"
"41895",115,"1"
"41896",127,"1"
"41897",158,"1"
"41898",123,"1"
"41899",89,"1"
"41900",33,"1"
"41901",129,"1"
"41902",139,"1"
"41903",129,"1"
"41904",170,"1"
"41905",132,"1"
"41906",119,"1"
"41907",121,"1"
"41908",128,"1"
"41909",49,"1"
"41910",140,"1"
"41911",132,"1"
"41912",46,"1"
"41913",194,"2"
"41914",132,"1"
"41915",123,"1"
"41916",122,"1"
"41917",69,"1"
"41918",148,"1"
"41919",122,"1"
"41920",130,"1"
"41921",98,"1"
"41922",146,"1"
"41923",132,"1"
"41924",124,"1"
"41925",33,"1"
"41926",48,"1"
"41927",70,"1"
"41928",123,"1"
"41929",121,"1"
"41930",38,"1"
"41931",153,"1"
"41932",141,"1"
"41933",150,"1"
"41934",185,"1"
"41935",147,"1"
"41936",131,"1"
"41937",120,"1"
"41938",162,"1"
"41939",33,"1"
"41940",142,"1"
"41941",130,"1"
"41942",74,"1"
"41943",132,"1"
"41944",70,"1"
"41945",127,"1"
"41946",56,"1"
"41947",72,"1"
"41948",164,"1"
"41949",118,"1"
"41950",128,"1"
"41951",167,"1"
"41952",120,"1"
"41953",121,"1"
"41954",86,"1"
"41955",122,"1"
"41956",57,"1"
"41957",152,"1"
"41958",108,"1"
"41959",194,"2"
"41960",59,"1"
"41961",27,"1"
"41962",156,"1"
"41963",42,"1"
"41964",155,"1"
"41965",180,"1"
"41966",126,"1"
"41967",148,"1"
"41968",255,"2"
"41969",253,"2"
"41970",46,"1"
"41971",160,"1"
"41972",129,"1"
"41973",171,"1"
"41974",139,"1"
"41975",200,"2"
"41976",129,"1"
"41977",131,"1"
"41978",37,"1"
"41979",127,"1"
"41980",441,"2"
"41981",124,"1"
"41982",39,"1"
"41983",133,"1"
"41984",39,"1"
"41985",147,"1"
"41986",194,"2"
"41987",121,"1"
"41988",214,"2"
"41989",157,"1"
"41990",144,"1"
"41991",38,"1"
"41992",133,"1"
"41993",123,"1"
"41994",159,"1"
"41995",79,"1"
"41996",36,"1"
"41997",137,"1"
"41998",48,"1"
"41999",69,"1"
"42000",127,"1"
"42001",143,"1"
"42002",57,"1"
"42003",65,"1"
"42004",154,"1"
"42005",153,"1"
"42006",151,"1"
"42007",199,"2"
"42008",149,"1"
"42009",121,"1"
"42010",45,"1"
"42011",201,"2"
"42012",52,"1"
"42013",76,"1"
"42014",113,"1"
"42015",150,"1"
"42016",67,"1"
"42017",159,"1"
"42018",80,"1"
"42019",233,"2"
"42020",127,"1"
"42021",54,"1"
"42022",121,"1"
"42023",113,"1"
"42024",207,"2"
"42025",168,"1"
"42026",507,"2"
"42027",33,"1"
"42028",282,"2"
"42029",161,"1"
"42030",201,"2"
"42031",101,"1"
"42032",41,"1"
"42033",125,"1"
"42034",36,"1"
"42035",36,"1"
"42036",36,"1"
"42037",138,"1"
"42038",39,"1"
"42039",50,"1"
"42040",162,"1"
"42041",52,"1"
"42042",50,"1"
"42043",128,"1"
"42044",39,"1"
"42045",126,"1"
"42046",53,"1"
"42047",59,"1"
"42048",152,"1"
"42049",109,"1"
"42050",133,"1"
"42051",130,"1"
"42052",76,"1"
"42053",123,"1"
"42054",136,"1"
"42055",121,"1"
"42056",96,"1"
"42057",265,"2"
"42058",71,"1"
"42059",151,"1"
"42060",175,"1"
"42061",77,"1"
"42062",142,"1"
"42063",126,"1"
"42064",163,"1"
"42065",364,"2"
"42066",356,"2"
"42067",139,"1"
"42068",120,"1"
"42069",140,"1"
"42070",43,"1"
"42071",215,"2"
"42072",124,"1"
"42073",93,"1"
"42074",120,"1"
"42075",62,"1"
"42076",126,"1"
"42077",119,"1"
"42078",68,"1"
"42079",82,"1"
"42080",122,"1"
"42081",127,"1"
"42082",56,"1"
"42083",46,"1"
"42084",148,"1"
"42085",127,"1"
"42086",129,"1"
"42087",131,"1"
"42088",126,"1"
"42089",160,"1"
"42090",136,"1"
"42091",145,"1"
"42092",117,"1"
"42093",139,"1"
"42094",93,"1"
"42095",120,"1"
"42096",40,"1"
"42097",123,"1"
"42098",95,"1"
"42099",122,"1"
"42100",125,"1"
"42101",54,"1"
"42102",174,"1"
"42103",134,"1"
"42104",53,"1"
"42105",131,"1"
"42106",81,"1"
"42107",141,"1"
"42108",70,"1"
"42109",122,"1"
"42110",122,"1"
"42111",109,"1"
"42112",165,"1"
"42113",132,"1"
"42114",122,"1"
"42115",127,"1"
"42116",127,"1"
"42117",125,"1"
"42118",140,"1"
"42119",31,"1"
"42120",35,"1"
"42121",38,"1"
"42122",111,"1"
"42123",235,"2"
"42124",125,"1"
"42125",172,"1"
"42126",65,"1"
"42127",162,"1"
"42128",132,"1"
"42129",99,"1"
"42130",132,"1"
"42131",122,"1"
"42132",144,"1"
"42133",61,"1"
"42134",144,"1"
"42135",145,"1"
"42136",72,"1"
"42137",126,"1"
"42138",123,"1"
"42139",145,"1"
"42140",128,"1"
"42141",126,"1"
"42142",125,"1"
"42143",150,"1"
"42144",130,"1"
"42145",147,"1"
"42146",129,"1"
"42147",115,"1"
"42148",42,"1"
"42149",129,"1"
"42150",162,"1"
"42151",162,"1"
"42152",74,"1"
"42153",162,"1"
"42154",41,"1"
"42155",52,"1"
"42156",153,"1"
"42157",130,"1"
"42158",150,"1"
"42159",140,"1"
"42160",131,"1"
"42161",153,"1"
"42162",54,"1"
"42163",59,"1"
"42164",474,"2"
"42165",127,"1"
"42166",60,"1"
"42167",39,"1"
"42168",129,"1"
"42169",133,"1"
"42170",156,"1"
"42171",127,"1"
"42172",71,"1"
"42173",113,"1"
"42174",150,"1"
"42175",141,"1"
"42176",74,"1"
"42177",124,"1"
"42178",121,"1"
"42179",88,"1"
"42180",122,"1"
"42181",130,"1"
"42182",121,"1"
"42183",140,"1"
"42184",140,"1"
"42185",97,"1"
"42186",172,"1"
"42187",140,"1"
"42188",79,"1"
"42189",125,"1"
"42190",207,"2"
"42191",49,"1"
"42192",481,"2"
"42193",130,"1"
"42194",54,"1"
"42195",164,"1"
"42196",135,"1"
"42197",170,"1"
"42198",300,"2"
"42199",127,"1"
"42200",125,"1"
"42201",48,"1"
"42202",51,"1"
"42203",44,"1"
"42204",138,"1"
"42205",145,"1"
"42206",76,"1"
"42207",121,"1"
"42208",124,"1"
"42209",123,"1"
"42210",148,"1"
"42211",139,"1"
"42212",120,"1"
"42213",128,"1"
"42214",127,"1"
"42215",160,"1"
"42216",123,"1"
"42217",129,"1"
"42218",121,"1"
"42219",178,"1"
"42220",128,"1"
"42221",129,"1"
"42222",157,"1"
"42223",76,"1"
"42224",120,"1"
"42225",122,"1"
"42226",126,"1"
"42227",124,"1"
"42228",124,"1"
"42229",133,"1"
"42230",127,"1"
"42231",169,"1"
"42232",187,"1"
"42233",156,"1"
"42234",139,"1"
"42235",138,"1"
"42236",152,"1"
"42237",124,"1"
"42238",122,"1"
"42239",156,"1"
"42240",87,"1"
"42241",130,"1"
"42242",123,"1"
"42243",140,"1"
"42244",119,"1"
"42245",177,"1"
"42246",202,"2"
"42247",139,"1"
"42248",132,"1"
"42249",33,"1"
"42250",124,"1"
"42251",125,"1"
"42252",119,"1"
"42253",122,"1"
"42254",144,"1"
"42255",126,"1"
"42256",148,"1"
"42257",203,"2"
"42258",36,"1"
"42259",140,"1"
"42260",122,"1"
"42261",78,"1"
"42262",98,"1"
"42263",83,"1"
"42264",34,"1"
"42265",120,"1"
"42266",140,"1"
"42267",98,"1"
"42268",34,"1"
"42269",134,"1"
"42270",125,"1"
"42271",121,"1"
"42272",191,"2"
"42273",123,"1"
"42274",120,"1"
"42275",123,"1"
"42276",120,"1"
"42277",69,"1"
"42278",126,"1"
"42279",37,"1"
"42280",173,"1"
"42281",121,"1"
"42282",142,"1"
"42283",122,"1"
"42284",191,"2"
"42285",200,"2"
"42286",120,"1"
"42287",150,"1"
"42288",146,"1"
"42289",121,"1"
"42290",37,"1"
"42291",143,"1"
"42292",126,"1"
"42293",154,"1"
"42294",122,"1"
"42295",128,"1"
"42296",119,"1"
"42297",121,"1"
